Ano de eleição;Cargo;Município;Quantidade de aptos;Quantidade de abstenções;Data de carga
2022;Presidente;SERICITA;13216;2551;2023-06-19 19:56:40
2022;Presidente;SERINGUEIRAS;20136;5303;2023-06-19 19:56:40
2022;Presidente;SERITINGA;3768;775;2023-06-19 19:56:40
2022;Presidente;SEROPÉDICA;115818;24002;2023-06-19 19:56:40
2022;Presidente;SERRA;699775;143370;2023-06-19 19:56:40
2022;Presidente;SERRA ALTA;5626;711;2023-06-19 19:56:40
2022;Presidente;SERRA AZUL;15898;3924;2023-06-19 19:56:40
2022;Presidente;SERRA AZUL DE MINAS;7362;2703;2023-06-19 19:56:40
2022;Presidente;SERRA BRANCA;20795;3905;2023-06-19 19:56:40
2022;Presidente;SERRA CAIADA;16680;2997;2023-06-19 19:56:40
2022;Presidente;SERRA DA RAIZ;6064;1210;2023-06-19 19:56:40
2022;Presidente;SERRA DA SAUDADE;2194;436;2023-06-19 19:56:40
2022;Presidente;SERRA DE SÃO BENTO;11090;2169;2023-06-19 19:56:40
2022;Presidente;SERRA DO MEL;22433;3196;2023-06-19 19:56:40
2022;Presidente;SERRA DO NAVIO;7728;2086;2023-06-19 19:56:40
2022;Presidente;SERRA DO RAMALHO;53187;14029;2023-06-19 19:56:40
2022;Presidente;SERRA DO SALITRE;18571;4212;2023-06-19 19:56:40
2022;Presidente;SERRA DOS AIMORÉS;11369;3089;2023-06-19 19:56:40
2022;Presidente;SERRA DOURADA;30581;7843;2023-06-19 19:56:40
2022;Presidente;SERRA GRANDE;6351;1509;2023-06-19 19:56:40
2022;Presidente;SERRA NEGRA;46731;11485;2023-06-19 19:56:40
2022;Presidente;SERRA NEGRA DO NORTE;12498;2251;2023-06-19 19:56:40
2022;Presidente;SERRA NOVA DOURADA;3247;968;2023-06-19 19:56:40
2022;Presidente;SERRA PRETA;35327;8462;2023-06-19 19:56:40
2022;Presidente;SERRA REDONDA;12354;1964;2023-06-19 19:56:40
2022;Presidente;SERRA TALHADA;120237;21984;2023-06-19 19:56:40
2022;Presidente;SERRANA;69499;15411;2023-06-19 19:56:40
2022;Presidente;SERRANIA;13094;3198;2023-06-19 19:56:40
2022;Presidente;SERRANO DO MARANHÃO;17942;4930;2023-06-19 19:56:40
2022;Presidente;SERRANOS;4170;850;2023-06-19 19:56:40
2022;Presidente;SERRANÓPOLIS;12542;3057;2023-06-19 19:56:40
2022;Presidente;SERRANÓPOLIS DE MINAS;7933;1800;2023-06-19 19:56:40
2022;Presidente;SERRANÓPOLIS DO IGUAÇU;8766;1447;2023-06-19 19:56:40
2022;Presidente;SERRARIA;8778;2030;2023-06-19 19:56:40
2022;Presidente;SERRINHA;136433;22856;2023-06-19 19:56:40
2022;Presidente;SERRINHA DOS PINTOS;8085;1208;2023-06-19 19:56:40
2022;Presidente;SERRITA;32249;7907;2023-06-19 19:56:40
2022;Presidente;SERRO;34561;11110;2023-06-19 19:56:40
2022;Presidente;SERROLÂNDIA;20625;3974;2023-06-19 19:56:40
2022;Presidente;SERTANEJA;9544;1552;2023-06-19 19:56:40
2022;Presidente;SERTANÓPOLIS;26215;4741;2023-06-19 19:56:40
2022;Presidente;SERTÂNIA;52185;13785;2023-06-19 19:56:40
2022;Presidente;SERTÃO;9801;1267;2023-06-19 19:56:40
2022;Presidente;SERTÃO SANTANA;10670;1896;2023-06-19 19:56:40
2022;Presidente;SERTÃOZINHO;202559;43761;2023-06-19 19:56:40
2022;Presidente;SETE BARRAS;22566;6965;2023-06-19 19:56:40
2022;Presidente;SETE DE SETEMBRO;3587;504;2023-06-19 19:56:40
2022;Presidente;SETE LAGOAS;345716;62743;2023-06-19 19:56:40
2022;Presidente;SETE QUEDAS;14628;3455;2023-06-19 19:56:40
2022;Presidente;SETUBINHA;17986;6282;2023-06-19 19:56:40
2022;Presidente;SEUL;752;323;2023-06-19 19:56:40
2022;Presidente;SEVERIANO DE ALMEIDA;6878;1024;2023-06-19 19:56:40
2022;Presidente;SEVERIANO MELO;13305;2199;2023-06-19 19:56:40
2022;Presidente;SEVERÍNIA;24552;5147;2023-06-19 19:56:40
2022;Presidente;SIDERÓPOLIS;22176;4515;2023-06-19 19:56:40
2022;Presidente;SIDROLÂNDIA;66131;15133;2023-06-19 19:56:40
2022;Presidente;SIGEFREDO PACHECO;17033;2720;2023-06-19 19:56:40
2022;Presidente;SILVA JARDIM;39156;9515;2023-06-19 19:56:40
2022;Presidente;SILVANÓPOLIS;8970;1803;2023-06-19 19:56:40
2022;Presidente;SILVEIRA MARTINS;4460;733;2023-06-19 19:56:40
2022;Presidente;SILVEIRAS;10813;2303;2023-06-19 19:56:40
2022;Presidente;SILVEIRÂNIA;5056;643;2023-06-19 19:56:40
2022;Presidente;SILVES;16668;4077;2023-06-19 19:56:40
2022;Presidente;SILVIANÓPOLIS;9750;2090;2023-06-19 19:56:40
2022;Presidente;SILVÂNIA;31200;5880;2023-06-19 19:56:40
2022;Presidente;SIMOLÂNDIA;11437;2999;2023-06-19 19:56:40
2022;Presidente;SIMONÉSIA;31391;6858;2023-06-19 19:56:40
2022;Presidente;SIMPLÍCIO MENDES;18970;2867;2023-06-19 19:56:40
2022;Presidente;SIMÃO DIAS;70889;12443;2023-06-19 19:56:40
2022;Presidente;SIMÃO PEREIRA;5978;1026;2023-06-19 19:56:40
2022;Presidente;SIMÕES;23014;4177;2023-06-19 19:56:40
2022;Presidente;SIMÕES FILHO;175007;32452;2023-06-19 19:56:40
2022;Presidente;SINGAPURA;1618;808;2023-06-19 19:56:40
2022;Presidente;SINIMBU;13604;1573;2023-06-19 19:56:40
2022;Presidente;SINOP;216767;47580;2023-06-19 19:56:40
2022;Presidente;SIQUEIRA CAMPOS;31961;6710;2023-06-19 19:56:40
2022;Presidente;SIRINHAÉM;56748;11899;2023-06-19 19:56:40
2022;Presidente;SIRIRI;13341;2602;2023-06-19 19:56:40
2022;Presidente;SOBRADINHO;62754;13269;2023-06-19 19:56:40
2022;Presidente;SOBRADO;14494;2445;2023-06-19 19:56:40
2022;Presidente;SOBRAL;297359;45308;2023-06-19 19:56:40
2022;Presidente;SOBRÁLIA;8954;2551;2023-06-19 19:56:40
2022;Presidente;SOCORRO;62652;13945;2023-06-19 19:56:40
2022;Presidente;SOCORRO DO PIAUÍ;8344;1883;2023-06-19 19:56:40
2022;Presidente;SOLEDADE;65363;10695;2023-06-19 19:56:40
2022;Presidente;SOLEDADE DE MINAS;10089;2012;2023-06-19 19:56:40
2022;Presidente;SOLIDÃO;11125;2323;2023-06-19 19:56:40
2022;Presidente;SOLONÓPOLE;29693;6629;2023-06-19 19:56:40
2022;Presidente;SOLÂNEA;42712;8628;2023-06-19 19:56:40
2022;Presidente;SOMBRIO;45318;8783;2023-06-19 19:56:40
2022;Presidente;SONORA;22237;5337;2023-06-19 19:56:40
2022;Presidente;SOORETAMA;40241;10091;2023-06-19 19:56:40
2022;Presidente;SOROCABA;1030208;184385;2023-06-19 19:56:40
2022;Presidente;SORRISO;134460;28537;2023-06-19 19:56:40
2022;Presidente;SOSSÊGO;6642;1103;2023-06-19 19:56:40
2022;Presidente;SOURE;44118;11189;2023-06-19 19:56:40
2022;Presidente;SOUSA;92996;14045;2023-06-19 19:56:40
2022;Presidente;SOUTO SOARES;28914;6475;2023-06-19 19:56:40
2022;Presidente;ST GEORGES DE LOYAPOCK;22;0;2023-06-19 19:56:40
2022;Presidente;SUCUPIRA;3237;564;2023-06-19 19:56:40
2022;Presidente;SUCUPIRA DO NORTE;17573;4196;2023-06-19 19:56:40
2022;Presidente;SUCUPIRA DO RIACHÃO;9206;2285;2023-06-19 19:56:40
2022;Presidente;SUD MENNUCCI;12614;2879;2023-06-19 19:56:40
2022;Presidente;SUL BRASIL;4846;566;2023-06-19 19:56:40
2022;Presidente;SULINA;5626;845;2023-06-19 19:56:40
2022;Presidente;SUMARÉ;397469;83494;2023-06-19 19:56:40
2022;Presidente;SUMIDOURO;29020;5873;2023-06-19 19:56:40
2022;Presidente;SUMÉ;26985;4896;2023-06-19 19:56:40
2022;Presidente;SURUBIM;92010;14897;2023-06-19 19:56:40
2022;Presidente;SUSSUAPARA;12595;1861;2023-06-19 19:56:40
2022;Presidente;SUZANO;457612;90956;2023-06-19 19:56:40
2022;Presidente;SUZANÁPOLIS;5894;1262;2023-06-19 19:56:40
2022;Presidente;SYDNEY;21500;11789;2023-06-19 19:56:40
2022;Presidente;SÁTIRO DIAS;28728;7979;2023-06-19 19:56:40
2022;Presidente;SÃO BENEDITO;72476;14332;2023-06-19 19:56:40
2022;Presidente;SÃO BENEDITO DO RIO PRETO;28844;5396;2023-06-19 19:56:40
2022;Presidente;SÃO BENEDITO DO SUL;17658;5938;2023-06-19 19:56:40
2022;Presidente;SÃO BENTINHO;7586;1585;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO;110818;25300;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO ABADE;8328;1701;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO NORTE;7434;1403;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO SAPUCAÍ;19065;4278;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO SUL;126033;22597;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO TOCANTINS;9012;2021;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO TRAIRÍ;8442;1761;2023-06-19 19:56:40
2022;Presidente;SÃO BENTO DO UNA;73092;17378;2023-06-19 19:56:40
2022;Presidente;SÃO BERNARDINO;4916;744;2023-06-19 19:56:40
2022;Presidente;SÃO BERNARDO;46206;13053;2023-06-19 19:56:40
2022;Presidente;SÃO BERNARDO DO CAMPO;1279800;244176;2023-06-19 19:56:40
2022;Presidente;SÃO BONIFÁCIO;5550;724;2023-06-19 19:56:40
2022;Presidente;SÃO BORJA;96899;24102;2023-06-19 19:56:40
2022;Presidente;SÃO BRAZ DO PIAUÍ;7923;1396;2023-06-19 19:56:40
2022;Presidente;SÃO BRÁS;13349;3244;2023-06-19 19:56:40
2022;Presidente;SÃO BRÁS DO SUAÇUÍ;7157;1502;2023-06-19 19:56:40
2022;Presidente;SÃO CAETANO DE ODIVELAS;32182;8297;2023-06-19 19:56:40
2022;Presidente;SÃO CAETANO DO SUL;292696;52993;2023-06-19 19:56:40
2022;Presidente;SÃO CAITANO;60363;9488;2023-06-19 19:56:40
2022;Presidente;SÃO CARLOS;406613;89071;2023-06-19 19:56:40
2022;Presidente;SÃO CARLOS DO IVAÍ;10738;1959;2023-06-19 19:56:40
2022;Presidente;SÃO CRISTÓVÃO;117275;18554;2023-06-19 19:56:40
2022;Presidente;SÃO CRISTÓVÃO DO SUL;6990;1602;2023-06-19 19:56:40
2022;Presidente;SÃO DESIDÉRIO;49483;8763;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS;68247;13974;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DAS DORES;10775;2333;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO ARAGUAIA;34131;9843;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO AZEITÃO;12606;2336;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO CAPIM;46008;8297;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO CARIRI;5909;1222;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO MARANHÃO;58656;14970;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO NORTE;15171;2694;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO PRATA;28424;6158;2023-06-19 19:56:40
2022;Presidente;SÃO DOMINGOS DO SUL;5248;717;2023-06-19 19:56:40
2022;Presidente;SÃO FELIPE;35523;7453;2023-06-19 19:56:40
2022;Presidente;SÃO FELIPE D'OESTE;8872;1914;2023-06-19 19:56:40
2022;Presidente;SÃO FERNANDO;6954;917;2023-06-19 19:56:40
2022;Presidente;SÃO FIDÉLIS;63792;16131;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO;126121;43934;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE ASSIS;29015;5305;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE ASSIS DO PIAUÍ;9001;1114;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE GOIÁS;9404;1815;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE ITABAPOANA;77556;21142;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE PAULA;43205;7798;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DE SALES;9245;1867;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO BREJÃO;16070;3867;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO CONDE;65723;11923;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO GLÓRIA;8005;1183;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO GUAPORÉ;25113;6409;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO MARANHÃO;19808;5375;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO OESTE;8001;1467;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO PARÁ;30654;5619;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO PIAUÍ;11891;2831;2023-06-19 19:56:40
2022;Presidente;SÃO FRANCISCO DO SUL;79105;18667;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX;21348;4520;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DE BALSAS;8412;2383;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DE MINAS;6389;1489;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DO ARAGUAIA;15306;4951;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DO CORIBE;24989;4686;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DO PIAUÍ;7370;1642;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DO TOCANTINS;3188;781;2023-06-19 19:56:40
2022;Presidente;SÃO FÉLIX DO XINGU;85629;25604;2023-06-19 19:56:40
2022;Presidente;SÃO GABRIEL;122657;27808;2023-06-19 19:56:40
2022;Presidente;SÃO GABRIEL DA CACHOEIRA;63970;20473;2023-06-19 19:56:40
2022;Presidente;SÃO GABRIEL DA PALHA;51026;12279;2023-06-19 19:56:40
2022;Presidente;SÃO GABRIEL DO OESTE;43366;10289;2023-06-19 19:56:40
2022;Presidente;SÃO GERALDO;14179;2671;2023-06-19 19:56:40
2022;Presidente;SÃO GERALDO DA PIEDADE;7904;2851;2023-06-19 19:56:40
2022;Presidente;SÃO GERALDO DO ARAGUAIA;42769;12991;2023-06-19 19:56:40
2022;Presidente;SÃO GERALDO DO BAIXIO;6351;1759;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO;1339661;298126;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO ABAETÉ;10477;2371;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO AMARANTE;237199;37059;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO GURGUÉIA;5135;998;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO PARÁ;17440;3274;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO PIAUÍ;9219;1893;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO RIO ABAIXO;20925;2616;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO RIO PRETO;6033;1714;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DO SAPUCAÍ;38483;9488;2023-06-19 19:56:40
2022;Presidente;SÃO GONÇALO DOS CAMPOS;58812;9908;2023-06-19 19:56:40
2022;Presidente;SÃO GOTARDO;58248;15249;2023-06-19 19:56:40
2022;Presidente;SÃO JERÔNIMO;30861;5424;2023-06-19 19:56:40
2022;Presidente;SÃO JERÔNIMO DA SERRA;16876;4017;2023-06-19 19:56:40
2022;Presidente;SÃO JOAQUIM;38617;8082;2023-06-19 19:56:40
2022;Presidente;SÃO JOAQUIM DA BARRA;76053;17813;2023-06-19 19:56:40
2022;Presidente;SÃO JOAQUIM DE BICAS;42682;8952;2023-06-19 19:56:40
2022;Presidente;SÃO JOAQUIM DO MONTE;34654;6430;2023-06-19 19:56:40
2022;Presidente;SÃO JORGE;4904;541;2023-06-19 19:56:40
2022;Presidente;SÃO JORGE D'OESTE;15731;2159;2023-06-19 19:56:40
2022;Presidente;SÃO JORGE DO IVAÍ;9584;1818;2023-06-19 19:56:40
2022;Presidente;SÃO JORGE DO PATROCÍNIO;10272;1933;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ;376513;67126;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA BARRA;13123;2801;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA BELA VISTA;13900;3689;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA BOA VISTA;9224;1754;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA COROA GRANDE;32317;8126;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA LAGOA TAPADA;13184;2266;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA LAJE;34700;9059;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA LAPA;39366;6859;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA SAFIRA;7904;2414;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA TAPERA;43243;12367;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA VARGINHA;7700;1697;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DA VITÓRIA;10160;2674;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DAS MISSÕES;4382;668;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DAS PALMEIRAS;6626;1149;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE CAIANA;10604;2779;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE ESPINHARAS;8651;1621;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE MIPIBU;65203;12119;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE PIRANHAS;30141;5777;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE PRINCESA;6401;1160;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE RIBAMAR;230651;42153;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DE UBÁ;14702;2777;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO ALEGRE;7341;1372;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO BARREIRO;7597;1653;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO BELMONTE;52933;12223;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO BONFIM;8054;1360;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO BREJO DO CRUZ;4391;671;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO CALÇADO;17267;3302;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO CAMPESTRE;20403;3842;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO CEDRO;22685;3981;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO CERRITO;14880;2326;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO DIVINO;16532;3376;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO EGITO;46145;8826;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO GOIABAL;9484;2482;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO HERVAL;4140;953;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO HORTÊNCIO;7050;667;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO INHACORÁ;4444;515;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO JACURI;10634;2789;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO JACUÍPE;17612;4300;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO MANTIMENTO;5527;958;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO NORTE;40755;7275;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO OURO;11530;1487;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO PEIXE;6412;1562;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO PIAUÍ;11587;2092;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO POVO;5540;1302;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO RIO CLARO;23112;5947;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO RIO PARDO;85258;21883;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO RIO PRETO;691799;149896;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO SABUGI;8119;843;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO SERIDÓ;8643;1122;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO SUL;3896;419;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO VALE DO RIO PRETO;33949;7615;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DO XINGU;8940;3071;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS AUSENTES;6240;1371;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS BASÍLIOS;12529;2640;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS CAMPOS;1117753;219823;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS CORDEIROS;6912;1352;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS PINHAIS;424440;77674;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS QUATRO MARCOS;28521;7712;2023-06-19 19:56:40
2022;Presidente;SÃO JOSÉ DOS RAMOS;11074;2091;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO;55677;12038;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO BATISTA;84693;19838;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO BATISTA DO GLÓRIA;12491;2407;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO D'ALIANÇA;14070;3075;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA BALIZA;9872;1836;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA BARRA;76489;15673;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA BOA VISTA;142780;32289;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA CANABRAVA;9293;1689;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA FRONTEIRA;9900;2072;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA LAGOA;9764;2255;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA MATA;5990;1188;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA PARAÚNA;4442;1050;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA PONTA;11814;2309;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA PONTE;45150;14725;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA SERRA;13195;2921;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA URTIGA;8253;998;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DA VARJOTA;7857;1600;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DAS DUAS PONTES;4546;944;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DAS MISSÕES;18936;4652;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DE IRACEMA;3440;703;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DE MERITI;753853;171369;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DE PIRABAS;35209;8701;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DEL REI;140068;25745;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO ARAGUAIA;22904;5769;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO ARRAIAL;14184;2788;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO CAIUÁ;9711;2103;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO CARIRI;8377;1446;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO CARÚ;22086;7561;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO ITAPERIÚ;7490;1274;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO IVAÍ;18055;3947;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO JAGUARIBE;13193;3337;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO MANHUAÇU;18256;3351;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO MANTENINHA;10371;2720;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO OESTE;10244;1420;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO ORIENTE;14499;3734;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO PACUÍ;7855;1991;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO PARAÍSO;52027;13331;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO PAU D'ALHO;4042;788;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO PIAUÍ;29873;5645;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO POLÊSINE;5138;927;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO RIO DO PEIXE;27793;4441;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO SABUGI;10290;1436;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO SOTER;27095;6129;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO SUL;13365;1949;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO TIGRE;7736;1280;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DO TRIUNFO;22508;3345;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO DOS PATOS;41515;11025;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO EVANGELISTA;25502;7318;2023-06-19 19:56:40
2022;Presidente;SÃO JOÃO NEPOMUCENO;41078;8788;2023-06-19 19:56:40
2022;Presidente;SÃO JULIÃO;10523;1937;2023-06-19 19:56:40
2022;Presidente;SÃO LEOPOLDO;335745;71107;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO;69198;15254;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO DA MATA;155157;19676;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO DA SERRA;24914;6085;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO DO OESTE;38227;7378;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO DO PIAUÍ;9826;1594;2023-06-19 19:56:40
2022;Presidente;SÃO LOURENÇO DO SUL;71807;14947;2023-06-19 19:56:40
2022;Presidente;SÃO LUDGERO;18397;2559;2023-06-19 19:56:40
2022;Presidente;SÃO LUIS DO PIAUÍ;5318;748;2023-06-19 19:56:40
2022;Presidente;SÃO LUIZ;11940;2874;2023-06-19 19:56:40
2022;Presidente;SÃO LUIZ DO NORTE;9528;2293;2023-06-19 19:56:40
2022;Presidente;SÃO LUIZ GONZAGA;53892;13025;2023-06-19 19:56:40
2022;Presidente;SÃO LUÍS;1506101;250111;2023-06-19 19:56:40
2022;Presidente;SÃO LUÍS DE MONTES BELOS;48093;10070;2023-06-19 19:56:40
